,FileName,Dataset,Label,y_pred0_0,y_pred0_1,y_pred1,pred1_label,pred0_label
137,mw7_0046,mw7,1,0.3155248988961833,0.6844751011038167,0.9999817609786987,1,1
138,mw7_0043,mw7,1,0.2994445331524176,0.7005554668475829,0.9998730421066284,1,1
139,mw7_0004,mw7,1,0.28707938701453967,0.7129206129854605,0.9814095497131348,1,1
140,mw7_0019,mw7,1,0.26887260273578706,0.731127397264213,1.0,1,1
141,mw7_0030,mw7,1,0.5121385710958362,0.4878614289041638,0.9961108565330505,1,0
142,mw7_0007,mw7,1,0.161031587919177,0.8389684120808231,0.9959794282913208,1,1
143,mw7_0015,mw7,1,0.4274261245534838,0.5725738754465163,6.546176223309885e-08,0,1
144,mw7_0011,mw7,1,0.5805589476011138,0.4194410523988861,0.8613102436065674,1,0
145,mw7_0034,mw7,1,0.39967866293735566,0.6003213370626443,0.19918319582939148,0,1
146,mw4_018,mw4,1,0.06023550523928649,0.9397644947607137,0.9996767044067383,1,1
147,mw4_005,mw4,1,0.5094486934516159,0.4905513065483841,1.2253164705100517e-08,0,0
148,mw4_029,mw4,1,0.16787332595719068,0.8321266740428094,0.7197081446647644,1,1
149,mw4_007,mw4,1,0.8648094161254477,0.13519058387455235,0.9999804496765137,1,0
150,mw4_024,mw4,1,0.07506050859714893,0.9249394914028511,0.7992056608200073,1,1
151,mw4_025,mw4,1,0.21741493545802412,0.7825850645419759,0.0013138483045622706,0,1
152,mw4_004,mw4,1,0.4786192959724134,0.5213807040275866,0.9951205849647522,1,1
153,mw4_003,mw4,1,0.2307324688882581,0.7692675311117421,0.9999860525131226,1,1
154,mw4_011,mw4,1,0.15319096855751133,0.8468090314424885,0.9980879426002502,1,1
155,mw4_021,mw4,1,0.13742150597195013,0.8625784940280496,0.9858700037002563,1,1
156,mw4_008,mw4,1,0.09272442141084344,0.9072755785891568,0.759350597858429,1,1
157,mw4_015,mw4,1,0.0786830479494799,0.9213169520505196,0.9997462630271912,1,1
158,mw4_013,mw4,1,0.011868345734306358,0.9881316542656936,2.820027766858857e-08,0,1
159,mw4_001,mw4,1,0.272662371691719,0.7273376283082809,0.9258790016174316,1,1
160,mw4_017,mw4,1,0.13212927950362696,0.8678707204963729,0.999605119228363,1,1
161,mw4_019,mw4,1,0.37810044426248673,0.6218995557375135,0.010963439010083675,0,1
162,mw4_010,mw4,1,0.5091931149379569,0.4908068850620429,0.9999904632568359,1,0
163,mw4_009,mw4,1,0.05285550243171933,0.9471444975682805,0.07497645914554596,0,1
164,mw4_020,mw4,1,0.11536714659813109,0.884632853401869,0.2506713271141052,0,1
165,mw4_014,mw4,1,0.1519592776471474,0.8480407223528527,0.8203490376472473,1,1
166,mw4_006,mw4,1,0.5094728722935706,0.4905271277064295,2.4276272370116203e-07,0,0
167,mw4_026,mw4,1,0.042269465689002764,0.957730534310997,0.8322650790214539,1,1
168,mw4_016,mw4,1,0.04628109931422884,0.9537189006857709,0.999591052532196,1,1
169,mw4_012,mw4,1,0.5018910194557702,0.4981089805442298,0.005147731862962246,0,0
170,mw4_028,mw4,1,0.29057464387564286,0.7094253561243572,0.9997628331184387,1,1
171,mw4_022,mw4,1,0.16991972489885246,0.8300802751011476,0.9318154454231262,1,1
172,mw4_002,mw4,1,0.7943238985190305,0.20567610148096926,0.9999997615814209,1,0
173,mw4_027,mw4,1,0.12500706752167265,0.8749929324783274,0.999605119228363,1,1
174,mw4_023,mw4,1,0.14560496275882936,0.8543950372411705,0.629188060760498,1,1
175,mw3_0018,mw3,1,0.4022024510446597,0.5977975489553402,0.9903987646102905,1,1
176,mw3_0029,mw3,1,0.4381194972115711,0.5618805027884288,0.9999889135360718,1,1
177,mw3_0003,mw3,1,0.8209922983779085,0.17900770162209184,0.00099015305750072,0,0
178,mw3_0032,mw3,1,0.9635259764945127,0.03647402350548684,5.043962136852542e-09,0,0
179,mw3_0001,mw3,1,0.5202089302099909,0.47979106979000913,0.3921756446361542,1,0
180,mw3_0096,mw3,1,0.2014796322559698,0.7985203677440302,0.9916361570358276,1,1
181,mw3_0047,mw3,1,0.8318396022034242,0.16816039779657588,0.6944242715835571,1,0
182,mw3_0099,mw3,1,0.37948748946941685,0.6205125105305832,0.9565955400466919,1,1
183,mw3_0016,mw3,1,0.8154620484452839,0.1845379515547166,0.9998911619186401,1,0
184,mw3_0033,mw3,1,0.26887804708212576,0.7311219529178743,0.005154118873178959,0,1
185,mw3_0028,mw3,1,0.831020544712011,0.1689794552879892,0.9999967813491821,1,0
186,mw3_0045,mw3,1,0.5068307189892064,0.49316928101079355,0.0013339282013475895,0,0
187,mw3_0049,mw3,1,0.39295911640979353,0.6070408835902064,0.009799529798328876,0,1
188,mw3_0010,mw3,1,0.48045472456727195,0.519545275432728,1.3785002920485567e-05,0,1
189,mw3_0006,mw3,1,0.9287935407937088,0.07120645920629137,0.999927282333374,1,0
190,mw3_0044,mw3,1,0.1738575807647968,0.8261424192352033,0.9829189777374268,1,1
191,mw3_0023,mw3,1,0.43670019458822956,0.5632998054117704,0.9970952272415161,1,1
192,mw3_0040,mw3,1,0.4699904764640064,0.5300095235359936,0.642085075378418,1,1
193,mw3_0035,mw3,1,0.40782802425535264,0.5921719757446475,0.00025669860769994557,0,1
194,mw3_0036,mw3,1,0.8047501886836672,0.1952498113163328,0.35718631744384766,1,0
195,mw3_0017,mw3,1,0.8075016965387785,0.19249830346122146,0.11266932636499405,0,0
196,mw3_0037,mw3,1,0.43611401329279237,0.5638859867072075,0.9999889135360718,1,1
197,mw3_0041,mw3,1,0.2221983992922119,0.7778016007077876,0.9989703893661499,1,1
198,mw3_0014,mw3,1,0.8318396022034242,0.16816039779657588,0.6944242715835571,1,0
199,mw3_0094,mw3,1,0.4107343167682213,0.5892656832317786,0.9330641627311707,1,1
200,mw3_0002,mw3,1,0.9064712649893515,0.0935287350106487,0.9999876022338867,1,0
201,mw3_0048,mw3,1,0.22675648978802626,0.7732435102119736,0.9998776912689209,1,1
202,mw3_0092,mw3,1,0.7257317973906753,0.2742682026093246,0.9999988079071045,1,0
203,mw3_0025,mw3,1,0.41178216694952346,0.5882178330504765,0.9973033666610718,1,1
204,mw3_0009,mw3,1,0.9779008893656682,0.022099110634331582,5.85587411894295e-10,0,0
205,mw3_0091,mw3,1,0.24732906703769558,0.7526709329623045,0.9999953508377075,1,1
206,mw3_0097,mw3,1,0.8976205395503137,0.10237946044968618,0.9962272644042969,1,0
207,mw3_0020,mw3,1,0.8209922983779085,0.17900770162209184,0.00099015305750072,0,0
208,mw3_0000,mw3,1,0.5310596446267569,0.46894035537324313,0.9908387064933777,1,0
209,mw3_0005,mw3,1,0.9150169287423402,0.08498307125765958,0.5793371200561523,1,0
210,mw3_0031,mw3,1,0.8501526059143388,0.149847394085661,0.9688817262649536,1,0
211,mw3_0021,mw3,1,0.8719822521518966,0.1280177478481035,0.9999579191207886,1,0
212,mw3_0013,mw3,1,0.969230816594401,0.03076918340559895,6.155383971417905e-07,0,0
213,mw3_0022,mw3,1,0.8024161423826324,0.19758385761736766,0.9997876286506653,1,0
214,mw3_0042,mw3,1,0.8209922983779085,0.17900770162209184,0.00099015305750072,0,0
215,mw3_0024,mw3,1,0.24351000394934336,0.7564899960506571,0.9779601693153381,1,1
216,mw3_0027,mw3,1,0.41928068586173595,0.5807193141382639,0.6810204386711121,1,1
217,mw3_0038,mw3,1,0.8318396022034242,0.16816039779657588,0.6944242715835571,1,0
218,mw3_0012,mw3,1,0.5616041836159128,0.4383958163840871,0.9999072551727295,1,0
219,mw3_0039,mw3,1,0.5008886818251139,0.499111318174886,0.9999916553497314,1,0
220,mw3_0026,mw3,1,0.3618801803149507,0.6381198196850494,0.9975546002388,1,1
221,mw3_0008,mw3,1,0.8303733304383693,0.1696266695616307,0.40126121044158936,1,0
222,mw3_0046,mw3,1,0.9065919442554918,0.0934080557445079,0.999993085861206,1,0
223,mw3_0043,mw3,1,0.9152178012556482,0.0847821987443521,0.9330392479896545,1,0
224,mw3_0093,mw3,1,0.7726473615429724,0.22735263845702758,0.999976634979248,1,0
225,mw3_0090,mw3,1,0.7901921744434628,0.20980782555653693,0.9990941286087036,1,0
226,mw3_0004,mw3,1,0.7854106777949184,0.21458932220508145,0.9543179869651794,1,0
227,mw3_0019,mw3,1,0.4223815180512169,0.5776184819487831,0.28815457224845886,0,1
228,mw3_0098,mw3,1,0.8524712591035258,0.14752874089647425,0.9999396800994873,1,0
229,mw3_0030,mw3,1,0.49236602407862073,0.5076339759213793,1.7725477974295245e-08,0,1
230,mw3_0007,mw3,1,0.9567564352797615,0.04324356472023903,5.14647791050038e-09,0,0
231,mw3_0015,mw3,1,0.7743167246752841,0.22568327532471602,0.7852410674095154,1,0
232,mw3_0011,mw3,1,0.8740771108122962,0.12592288918770342,0.9925915002822876,1,0
233,mw3_0095,mw3,1,0.8453889040993708,0.15461109590062905,0.7457458972930908,1,0
234,mw3_0034,mw3,1,0.8942385132996794,0.1057614867003209,0.6226406097412109,1,0
235,mw1_0018,mw1,1,0.6627925433217178,0.33720745667828217,0.9999998807907104,1,0
236,mw1_0003,mw1,1,0.9208965892351643,0.07910341076483589,0.17497704923152924,0,0
237,mw1_0001,mw1,1,0.7276795739590582,0.27232042604094175,0.999970555305481,1,0
238,mw1_0016,mw1,1,0.5889559698738123,0.41104403012618784,0.4419330060482025,1,0
239,mw1_0010,mw1,1,0.799887665503558,0.20011233449644167,0.9999895095825195,1,0
240,mw1_0006,mw1,1,0.7454057226651153,0.2545942773348845,0.43750306963920593,1,0
241,mw1_0023,mw1,1,0.0876049628364791,0.9123950371635208,0.9885043501853943,1,1
242,mw1_0017,mw1,1,0.9240359980494085,0.07596400195059133,0.03403040021657944,0,0
243,mw1_0014,mw1,1,0.8443073046348811,0.15569269536511865,0.6931946277618408,1,0
244,mw1_0002,mw1,1,0.34840732503791694,0.6515926749620832,0.9999812841415405,1,1
245,mw1_0009,mw1,1,0.5822549749189411,0.417745025081059,0.9983764886856079,1,0
246,mw1_0020,mw1,1,0.5879931935766878,0.41200680642331217,0.9998993873596191,1,0
247,mw1_0000,mw1,1,0.7867162024465909,0.213283797553409,0.9962422847747803,1,0
248,mw1_0005,mw1,1,0.28808298447770464,0.7119170155222955,0.9999648332595825,1,1
249,mw1_0021,mw1,1,0.9208965892351643,0.07910341076483589,0.268128365278244,0,0
250,mw1_0013,mw1,1,0.8456846116223334,0.15431538837766665,0.6717749238014221,1,0
251,mw1_0022,mw1,1,0.9208965892351643,0.07910341076483589,0.17497704923152924,0,0
252,mw1_0012,mw1,1,0.6871146011088933,0.3128853988911062,0.7070371508598328,1,0
253,mw1_0008,mw1,1,0.31310078836101923,0.6868992116389806,0.9916606545448303,1,1
254,mw1_0004,mw1,1,0.6739712390489347,0.3260287609510653,0.9799915552139282,1,0
255,mw1_0019,mw1,1,0.8121529653560714,0.18784703464392838,0.9155707955360413,1,0
256,mw1_0007,mw1,1,0.08289497867621808,0.9171050213237816,0.5612286925315857,1,1
257,mw1_0015,mw1,1,0.41634254203760024,0.5836574579624001,0.9999678134918213,1,1
258,mw1_0011,mw1,1,0.5241119837099483,0.4758880162900517,0.9999592304229736,1,0
259,gw4_0018,gw4,0,0.8677542330348473,0.13224576696515292,0.0003213571908418089,0,0
260,gw4_0029,gw4,0,0.8648851032803044,0.1351148967196959,0.9980857372283936,1,0
261,gw4_0003,gw4,0,0.7491955056626525,0.25080449433734747,0.00011630376684479415,0,0
262,gw4_0032,gw4,0,0.8328252995025984,0.16717470049740155,0.025582630187273026,0,0
263,gw4_0001,gw4,0,0.8009071636776699,0.19909283632232977,0.01736738719046116,0,0
264,gw4_0047,gw4,0,0.8557397332917744,0.14426026670822492,0.7062800526618958,1,0
265,gw4_0016,gw4,0,0.8893709528273335,0.1106290471726662,0.01833750307559967,0,0
266,gw4_0033,gw4,0,0.49844578039322035,0.5015542196067797,0.9999985694885254,1,1
267,gw4_0028,gw4,0,0.7706217738082805,0.2293782261917196,0.04622385650873184,0,0
268,gw4_0045,gw4,0,0.8886860690046621,0.1113139309953376,0.00024244679661933333,0,0
269,gw4_0010,gw4,0,0.31198060663781435,0.6880193933621854,0.9525015950202942,1,1
270,gw4_0006,gw4,0,0.6487652039902408,0.35123479600975893,0.7837021350860596,1,0
271,gw4_0044,gw4,0,0.9387066926116979,0.061293307388302035,0.00042355534969829023,0,0
272,gw4_0023,gw4,0,0.9014758096214457,0.09852419037855395,0.005633250344544649,0,0
273,gw4_0040,gw4,0,0.8129397840642474,0.1870602159357525,0.0012653404846787453,0,0
274,gw4_0035,gw4,0,0.6772154883864596,0.32278451161354044,0.010512154549360275,0,0
275,gw4_0036,gw4,0,0.9526056128652737,0.047394387134726046,5.820344449602999e-05,0,0
276,gw4_0017,gw4,0,0.436074260822403,0.563925739177597,0.9999985694885254,1,1
277,gw4_0037,gw4,0,0.8239004612408558,0.17609953875914425,0.0037727723829448223,0,0
278,gw4_0041,gw4,0,0.7395693498031009,0.2604306501968993,0.0019628438167274,0,0
279,gw4_0014,gw4,0,0.9308594182319913,0.06914058176800865,0.9103952050209045,1,0
280,gw4_0002,gw4,0,0.7288242205284758,0.27117577947152394,0.00016358164430130273,0,0
281,gw4_0048,gw4,0,0.8961874167141604,0.10381258328583956,0.004194656386971474,0,0
282,gw4_0025,gw4,0,0.9110572783988623,0.08894272160113782,0.00035594470682553947,0,0
283,gw4_0009,gw4,0,0.978982262136822,0.021017737863178322,0.7408561110496521,1,0
284,gw4_0020,gw4,0,0.6480219368360676,0.3519780631639322,0.23927253484725952,0,0
285,gw4_0000,gw4,0,0.6001188363505036,0.39988116364949633,0.9992259740829468,1,0
286,gw4_0005,gw4,0,0.6086682346232812,0.39133176537671865,0.825889527797699,1,0
287,gw4_0031,gw4,0,0.8132694242942462,0.18673057570575338,0.37755057215690613,1,0
288,gw4_0021,gw4,0,0.6680982675073277,0.3319017324926724,0.02453787438571453,0,0
289,gw4_0013,gw4,0,0.7637510394227509,0.2362489605772492,3.265028863097541e-05,0,0
290,gw4_0022,gw4,0,0.8787794811020845,0.12122051889791541,0.003627361264079809,0,0
291,gw4_0042,gw4,0,0.7325332275241485,0.2674667724758519,0.0017394471215084195,0,0
292,gw4_0024,gw4,0,0.8835508000074631,0.11644919999253676,0.00044597851228900254,0,0
293,gw4_0027,gw4,0,0.972181589516184,0.027818410483816045,0.04622385650873184,0,0
294,gw4_0038,gw4,0,0.5033831144626258,0.496616885537374,0.9497034549713135,1,0
295,gw4_0012,gw4,0,0.8847684178952382,0.1152315821047617,0.999945878982544,1,0
296,gw4_0039,gw4,0,0.8833573646520114,0.11664263534798817,0.0017697772709652781,0,0
297,gw4_0026,gw4,0,0.8373798585824084,0.16262014141759207,0.9992973804473877,1,0
298,gw4_0008,gw4,0,0.973715721199674,0.026284278800326258,0.6548020839691162,1,0
299,gw4_0046,gw4,0,0.8610526210625464,0.13894737893745357,0.004234813619405031,0,0
300,gw4_0043,gw4,0,0.9339629894721183,0.0660370105278821,0.999995231628418,1,0
301,gw4_0004,gw4,0,0.9341040587462295,0.06589594125377046,0.029881751164793968,0,0
302,gw4_0019,gw4,0,0.6534814281047125,0.3465185718952874,0.9999924898147583,1,0
